日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2016-01-26,109.921,110.028,110.073,109.884,3819,42009175.0,0.17,0.06,0.061,1.69
2016-01-27,109.918,109.829,110.02,109.812,5042,55429968.0,0.19,-0.18,-0.199,2.24
2016-01-28,109.827,109.756,109.83,109.662,7459,81852515.0,0.15,-0.07,-0.073,3.31
2016-01-29,109.73,109.806,109.878,109.725,14477,158984337.0,0.14,0.05,0.05,6.42
2016-02-01,109.838,109.804,109.838,109.801,12611,138479001.0,0.03,0.0,-0.002,5.59
2016-02-02,109.811,109.789,110.073,109.731,8438,92716163.0,0.31,-0.01,-0.015,3.74
2016-02-03,109.806,109.91,109.918,109.733,5010,55024315.0,0.17,0.11,0.121,2.22
2016-02-04,109.909,109.874,109.915,109.824,12851,141186191.0,0.08,-0.03,-0.036,5.7
2016-02-05,109.908,109.905,109.95,109.869,13727,150876471.0,0.07,0.03,0.031,6.09
2016-02-15,109.958,110.11,110.112,109.919,19570,215198378.0,0.18,0.19,0.205,8.68
2016-02-16,110.09,110.106,110.199,110.01,14792,162904038.0,0.17,0.0,-0.004,6.56
2016-02-17,110.1,110.109,110.109,110.01,33758,371500640.0,0.09,0.0,0.003,14.97
2016-02-18,110.073,110.042,110.099,110.001,9982,109854396.0,0.09,-0.06,-0.067,4.43
2016-02-19,110.035,110.139,110.173,110.034,26857,295804608.0,0.13,0.09,0.097,11.91
2016-02-22,110.14,110.135,110.4,110.108,29424,324104864.0,0.27,0.0,-0.004,13.04
2016-02-23,110.111,110.197,110.208,110.111,15157,166994902.0,0.09,0.06,0.062,6.72
2016-02-24,110.25,110.366,110.377,110.164,14591,160980909.0,0.19,0.15,0.169,6.47
2016-02-25,110.38,110.279,110.459,110.2,13212,145825952.0,0.23,-0.08,-0.087,5.86
2016-02-26,110.345,110.362,110.377,110.275,19310,213048875.0,0.09,0.08,0.083,8.56
2016-02-29,110.348,110.373,110.473,110.347,11638,128498293.0,0.11,0.01,0.011,5.16
2016-03-01,110.375,110.53,110.556,110.369,5304,58586394.0,0.17,0.14,0.157,2.35
2016-03-02,110.63,110.57,110.698,110.511,4712,52108480.0,0.17,0.04,0.04,2.09
2016-03-03,110.203,110.498,110.521,110.203,13394,147985167.0,0.29,-0.07,-0.072,5.94
2016-03-04,110.491,110.435,110.56,100.5,23550,260009027.0,9.1,-0.06,-0.063,10.44
2016-03-07,110.28,110.399,110.469,110.28,22611,249685103.0,0.17,-0.03,-0.036,10.02
2016-03-08,110.401,110.421,110.457,110.399,38239,422342176.0,0.05,0.02,0.022,16.95
2016-03-09,110.43,110.5,110.54,110.43,19495,215413068.0,0.1,0.07,0.079,8.64
2016-03-10,110.5,110.639,110.65,110.472,18817,208125050.0,0.16,0.13,0.139,8.34
2016-03-11,110.65,110.937,111.011,110.65,12190,135066517.0,0.33,0.27,0.298,5.4
2016-03-14,110.9,110.672,111.296,110.649,12470,138093100.0,0.58,-0.24,-0.265,5.53
2016-03-15,110.673,110.636,110.73,110.515,30702,339519664.0,0.19,-0.03,-0.036,13.61
2016-03-16,110.65,110.821,110.84,110.641,19811,219351052.0,0.18,0.17,0.185,8.78
2016-03-17,110.83,110.82,110.919,110.797,28770,318855888.0,0.11,0.0,-0.001,12.75
2016-03-18,110.8,110.819,110.862,110.75,33573,372065824.0,0.1,0.0,-0.001,14.88
2016-03-21,110.77,110.714,110.81,110.652,27835,308224848.0,0.14,-0.09,-0.105,12.34
2016-03-22,110.72,110.83,110.865,110.72,24237,268587104.0,0.13,0.1,0.116,10.74
2016-03-23,110.825,110.95,111.01,110.8,22554,250243003.0,0.19,0.11,0.12,10.0
2016-03-24,110.96,111.194,111.2,110.95,19297,214364967.0,0.23,0.22,0.244,8.55
2016-03-25,111.22,111.315,111.38,111.17,36020,400984448.0,0.19,0.11,0.121,15.97
2016-03-28,111.305,111.357,111.99,111.302,11570,128919769.0,0.62,0.04,0.042,5.13
2016-03-29,111.324,111.399,111.586,111.32,15087,168096517.0,0.24,0.04,0.042,6.69
2016-03-30,111.4,111.46,111.495,111.388,24566,273818720.0,0.1,0.05,0.061,10.89
2016-03-31,111.48,111.43,111.549,111.33,8272,92220292.0,0.2,-0.03,-0.03,3.67
2016-04-01,111.489,111.742,111.759,111.429,3080,34382031.0,0.3,0.28,0.312,1.37
2016-04-05,111.743,111.578,111.849,111.528,15761,175937323.0,0.29,-0.15,-0.164,6.99
2016-04-06,111.603,111.61,111.641,111.561,8712,97224168.0,0.07,0.03,0.032,3.86
2016-04-07,111.61,111.523,111.679,111.51,12236,136499694.0,0.15,-0.08,-0.087,5.42
2016-04-08,111.5,111.52,111.573,111.491,36383,405815472.0,0.07,0.0,-0.003,16.13
2016-04-11,111.51,111.523,111.549,111.49,3199,35675586.0,0.05,0.0,0.003,1.42
2016-04-12,111.507,111.496,111.541,111.48,12128,135241319.0,0.05,-0.02,-0.027,5.38
2016-04-13,111.453,111.308,111.487,111.3,11175,124428472.0,0.17,-0.17,-0.188,4.95
2016-04-14,111.303,111.15,111.374,111.055,13400,148963633.0,0.29,-0.14,-0.158,5.94
2016-04-15,111.197,111.144,111.197,111.085,16534,183692612.0,0.1,-0.01,-0.006,7.33
2016-04-18,111.144,111.214,111.261,111.144,3405,37865122.0,0.11,0.06,0.07,1.51
2016-04-19,111.215,111.26,111.284,111.215,17107,190340025.0,0.06,0.04,0.046,7.58
2016-04-20,111.225,111.129,111.24,111.094,10353,115091841.0,0.13,-0.12,-0.131,4.59
2016-04-21,110.996,110.653,110.998,110.575,4936,54673157.0,0.38,-0.43,-0.476,2.19
2016-04-22,110.671,110.625,110.701,110.604,5412,59871571.0,0.09,-0.03,-0.028,2.4
2016-04-25,110.587,110.03,110.587,110.02,5692,62773035.0,0.51,-0.54,-0.595,2.52
2016-04-26,110.03,110.199,110.21,110.007,16841,185528214.0,0.18,0.15,0.169,7.47
2016-04-27,110.196,110.297,110.348,110.194,20562,226838653.0,0.14,0.09,0.098,9.12
2016-04-28,110.349,110.644,110.645,110.349,5094,56332225.0,0.27,0.31,0.347,2.26
2016-04-29,110.644,110.689,110.7,110.63,68825,761475440.0,0.06,0.04,0.045,30.51
2016-05-03,110.691,110.752,110.752,110.69,20076,222304074.0,0.06,0.06,0.063,8.9
2016-05-04,110.74,110.73,110.784,110.7,7276,80583528.0,0.08,-0.02,-0.022,3.23
2016-05-05,110.745,110.803,110.81,110.745,12322,136504952.0,0.06,0.07,0.073,5.46
2016-05-06,110.799,110.733,110.799,110.653,9871,109330434.0,0.13,-0.06,-0.07,4.38
2016-05-09,110.736,110.821,110.914,110.736,5542,61427550.0,0.16,0.08,0.088,2.46
2016-05-10,110.876,110.982,110.995,110.876,13103,145417207.0,0.11,0.15,0.161,5.81
2016-05-11,110.989,111.047,111.058,110.989,8902,98841063.0,0.06,0.06,0.065,3.95
2016-05-12,111.037,111.242,111.243,111.025,3135,34840258.0,0.2,0.18,0.195,1.39
2016-05-13,111.099,111.304,111.326,111.099,8445,93956196.0,0.2,0.06,0.062,3.74
2016-05-16,111.289,111.026,111.425,111.0,7538,83874659.0,0.38,-0.25,-0.278,3.34
2016-05-17,111.007,111.044,111.128,111.007,19671,218422855.0,0.11,0.02,0.018,8.72
2016-05-18,111.042,110.932,111.05,110.9,16192,179607093.0,0.14,-0.1,-0.112,7.18
2016-05-19,110.881,110.835,110.911,110.781,9699,107481517.0,0.12,-0.09,-0.097,4.3
2016-05-20,110.825,110.98,110.986,110.825,4386,48628258.0,0.15,0.13,0.145,1.94
2016-05-23,110.844,110.886,111.044,110.843,8129,90132216.0,0.18,-0.08,-0.094,3.6
2016-05-24,110.86,110.899,110.91,110.845,1836,20353894.0,0.06,0.01,0.013,0.81
2016-05-25,110.894,110.953,110.973,110.871,9666,107217168.0,0.09,0.05,0.054,4.29
2016-05-26,110.943,110.883,110.943,110.846,2619,29039511.0,0.09,-0.06,-0.07,1.16
2016-05-27,110.9,110.896,110.933,110.85,22578,250346321.0,0.07,0.01,0.013,10.01
2016-05-30,110.899,110.853,110.918,110.812,15113,167546321.0,0.1,-0.04,-0.043,6.7
2016-05-31,110.811,110.891,110.893,110.811,15822,175366292.0,0.07,0.03,0.038,7.01
2016-06-01,110.88,110.904,110.915,110.805,4938,54754472.0,0.1,0.01,0.013,2.19
2016-06-02,110.9,110.8,110.9,110.733,9458,104840844.0,0.15,-0.09,-0.104,4.19
2016-06-03,110.731,110.755,110.832,110.731,26439,292929584.0,0.09,-0.04,-0.045,11.72
2016-06-06,110.755,110.771,110.786,110.751,9183,101722757.0,0.03,0.01,0.016,4.07
2016-06-07,110.774,110.794,110.841,110.757,13217,146439265.0,0.08,0.02,0.023,5.86
2016-06-08,110.783,110.897,110.906,110.783,3131,34715743.0,0.11,0.09,0.103,1.39
2016-06-13,110.88,110.91,110.937,110.805,3352,37172896.0,0.12,0.01,0.013,1.49
2016-06-14,110.858,111.078,111.108,110.844,2070,22971572.0,0.24,0.15,0.168,0.92
2016-06-15,111.035,111.092,111.134,111.033,7661,85112264.0,0.09,0.01,0.014,3.4
2016-06-16,111.09,111.177,111.183,111.09,3250,36125618.0,0.08,0.08,0.085,1.44
2016-06-17,111.13,111.223,111.259,111.112,2980,33140939.0,0.13,0.04,0.046,1.32
2016-06-20,111.186,111.123,111.203,110.96,3916,43510610.0,0.22,-0.09,-0.1,1.74
2016-06-21,111.12,111.137,111.197,111.041,5733,63712790.0,0.14,0.01,0.014,2.54
2016-06-22,111.185,111.202,111.241,111.185,7264,80786070.0,0.05,0.06,0.065,3.22
2016-06-23,111.214,111.256,111.27,111.214,6090,67747450.0,0.05,0.05,0.054,2.7
2016-06-24,111.271,111.423,111.47,111.271,6516,72548550.0,0.18,0.15,0.167,2.89
2016-06-27,111.413,111.654,111.666,111.413,4055,45248473.0,0.23,0.21,0.231,1.8
2016-06-28,111.672,111.63,111.78,111.626,8883,99246033.0,0.14,-0.02,-0.024,3.94
2016-06-29,111.6,111.55,111.6,111.403,4091,45619262.0,0.18,-0.07,-0.08,1.81
2016-06-30,111.529,111.559,111.58,111.4,6856,76467821.0,0.16,0.01,0.009,3.04
2016-07-01,111.565,111.85,111.897,111.565,4998,55873451.0,0.3,0.26,0.291,2.22
2016-07-04,111.92,111.85,111.92,111.84,5586,62498512.0,0.07,0.0,0.0,2.48
2016-07-05,111.829,111.857,111.885,111.829,4237,47395603.0,0.05,0.01,0.007,1.88
2016-07-06,111.857,111.992,112.218,111.838,2153,24097992.0,0.34,0.12,0.135,0.95
2016-07-07,112.014,112.101,112.206,111.951,3409,38231403.0,0.23,0.1,0.109,1.51
2016-07-08,112.17,111.998,112.21,111.992,8211,92006254.0,0.19,-0.09,-0.103,3.64
2016-07-11,112.002,111.962,112.01,111.902,10956,122686609.0,0.1,-0.03,-0.036,4.86
2016-07-12,111.95,111.917,111.99,111.85,7639,85518668.0,0.13,-0.04,-0.045,3.39
2016-07-13,111.888,111.861,111.907,111.849,8706,97393886.0,0.05,-0.05,-0.056,3.86
2016-07-14,111.858,111.891,111.908,111.851,14185,158714039.0,0.05,0.03,0.03,6.29
2016-07-15,111.891,112.026,112.028,111.891,6741,75460579.0,0.12,0.12,0.135,2.99
2016-07-18,111.982,112.053,112.077,111.982,10673,119586359.0,0.08,0.02,0.027,4.73
2016-07-19,112.053,112.129,112.148,112.052,11973,134235340.0,0.09,0.07,0.076,5.31
2016-07-20,112.152,112.196,112.23,112.15,13128,147287747.0,0.07,0.06,0.067,5.82
2016-07-21,112.326,112.26,112.326,112.203,24598,276159776.0,0.11,0.06,0.064,10.91
2016-07-22,112.307,112.24,112.307,112.2,36043,404630176.0,0.1,-0.02,-0.02,15.98
2016-07-25,112.206,112.227,112.298,112.206,16719,187698561.0,0.08,-0.01,-0.013,7.41
2016-07-26,112.227,112.297,112.298,112.227,21706,243697356.0,0.06,0.06,0.07,9.62
2016-07-27,112.323,112.318,112.323,112.279,40183,451259168.0,0.04,0.02,0.021,17.81
2016-07-28,112.3,112.347,112.389,112.26,29264,328649296.0,0.11,0.03,0.029,12.97
2016-07-29,112.395,112.42,112.42,112.32,23243,261243886.0,0.09,0.06,0.073,10.3
2016-08-01,112.405,112.649,112.65,112.405,5251,59119853.0,0.22,0.2,0.229,2.33
2016-08-02,112.595,112.616,112.78,112.595,13983,157559476.0,0.16,-0.03,-0.033,6.2
2016-08-03,112.619,112.627,112.675,112.419,22987,258902585.0,0.23,0.01,0.011,10.19
2016-08-04,112.659,112.571,112.666,112.552,16689,187919165.0,0.1,-0.05,-0.056,7.4
2016-08-05,112.553,112.718,112.741,112.553,25824,290876752.0,0.17,0.13,0.147,11.45
2016-08-08,112.78,112.79,112.9,112.736,34323,387124304.0,0.15,0.06,0.072,15.22
2016-08-09,112.788,112.974,112.974,112.788,44243,499496048.0,0.16,0.16,0.184,19.61
2016-08-10,112.999,113.127,113.598,112.998,39355,444971264.0,0.53,0.14,0.153,17.45
2016-08-11,113.155,113.06,113.202,113.005,29492,333553952.0,0.17,-0.06,-0.067,13.07
2016-08-12,113.063,113.036,113.109,112.952,25654,289973760.0,0.14,-0.02,-0.024,11.37
2016-08-15,113.033,112.872,113.11,112.78,14172,160021425.0,0.29,-0.15,-0.164,6.28
2016-08-16,112.985,113.023,113.04,112.865,10951,123701006.0,0.16,0.13,0.151,4.85
2016-08-17,113.0,113.045,113.088,112.987,9263,104701579.0,0.09,0.02,0.022,4.11
2016-08-18,113.046,112.979,113.051,112.959,8589,97068685.0,0.08,-0.06,-0.066,3.81
2016-08-19,113.017,112.846,113.017,112.84,14903,168259381.0,0.16,-0.12,-0.133,6.61
2016-08-22,112.835,112.95,112.966,112.805,10997,124145337.0,0.14,0.09,0.104,4.88
2016-08-23,112.967,112.888,112.967,112.48,28196,318384496.0,0.43,-0.05,-0.062,12.5
2016-08-24,112.888,112.676,112.945,112.651,42604,480634448.0,0.26,-0.19,-0.212,18.89
2016-08-25,112.722,112.681,112.722,112.633,43321,488150880.0,0.08,0.0,0.005,19.21
2016-08-26,112.72,112.808,112.815,112.686,47621,536908768.0,0.11,0.11,0.127,21.11
2016-08-29,112.814,112.85,112.889,112.768,32896,371181232.0,0.11,0.04,0.042,14.58
2016-08-30,112.842,112.789,112.868,112.719,37862,427182352.0,0.13,-0.05,-0.061,16.79
2016-08-31,112.81,112.797,112.859,112.588,31082,350594944.0,0.24,0.01,0.008,13.78
2016-09-01,112.8,112.661,112.847,112.607,14905,167964263.0,0.21,-0.12,-0.136,6.61
2016-09-02,112.711,112.651,112.711,112.622,8424,94915552.0,0.08,-0.01,-0.01,3.73
2016-09-05,112.688,112.673,112.698,112.639,11488,129435662.0,0.05,0.02,0.022,5.09
2016-09-06,112.682,112.521,112.682,112.514,9832,110713978.0,0.15,-0.13,-0.152,4.36
2016-09-07,112.528,112.556,112.579,112.51,17430,196165102.0,0.06,0.03,0.035,7.73
2016-09-08,112.55,112.6,112.606,112.55,13101,147512235.0,0.05,0.04,0.044,5.81
2016-09-09,112.58,112.766,112.774,112.58,14810,166906689.0,0.17,0.15,0.166,6.57
2016-09-12,112.69,112.632,112.69,112.255,9411,105990982.0,0.39,-0.12,-0.134,4.17
2016-09-13,112.632,112.685,112.698,112.585,35354,398359360.0,0.1,0.05,0.053,15.67
2016-09-14,112.721,112.784,112.868,112.688,30608,345113232.0,0.16,0.09,0.099,13.57
2016-09-19,112.84,112.811,112.84,112.771,34088,384556304.0,0.06,0.02,0.027,15.11
2016-09-20,112.828,112.872,112.897,112.808,41204,465120032.0,0.08,0.05,0.061,18.27
2016-09-21,112.913,112.854,112.928,112.808,29770,336032624.0,0.11,-0.02,-0.018,13.2
2016-09-22,112.879,112.85,112.879,112.809,38310,432259504.0,0.06,0.0,-0.004,16.98
2016-09-23,112.86,112.873,112.887,112.823,36574,412803600.0,0.06,0.02,0.023,16.21
2016-09-26,112.876,112.903,112.93,112.87,22974,259390074.0,0.05,0.03,0.03,10.19
2016-09-27,112.903,112.921,112.96,112.903,44841,506391456.0,0.05,0.02,0.018,19.88
2016-09-28,112.919,112.989,112.99,112.917,39331,444186864.0,0.06,0.06,0.068,17.44
2016-09-29,112.951,113.094,113.56,112.951,52015,588283024.0,0.54,0.09,0.105,23.06
2016-09-30,113.192,113.157,113.278,113.11,19180,217086604.0,0.15,0.06,0.063,8.5
2016-10-10,113.145,113.175,113.199,113.122,6882,77882769.0,0.07,0.02,0.018,3.05
2016-10-11,113.181,113.197,113.298,113.156,20479,231931568.0,0.13,0.02,0.022,9.08
2016-10-12,113.232,113.198,113.247,113.142,22252,251943684.0,0.09,0.0,0.001,9.87
2016-10-13,113.194,113.227,113.269,113.171,26311,297872672.0,0.09,0.03,0.029,11.66
2016-10-14,113.243,113.317,113.33,113.227,25525,289100448.0,0.09,0.08,0.09,11.32
2016-10-17,113.437,113.415,113.438,113.363,26838,304327072.0,0.07,0.09,0.098,11.9
2016-10-18,113.435,113.43,113.44,113.405,22623,256597107.0,0.03,0.01,0.015,10.03
2016-10-19,113.421,113.474,113.523,113.419,26323,298629168.0,0.09,0.04,0.044,11.67
2016-10-20,113.558,113.607,113.648,113.533,32677,371110464.0,0.1,0.12,0.133,14.49
2016-10-21,113.671,113.762,113.785,113.608,27411,311797200.0,0.16,0.14,0.155,12.15
2016-10-24,113.935,113.757,114.0,113.733,22238,253190902.0,0.23,0.0,-0.005,9.86
2016-10-25,113.783,113.648,113.79,113.637,27578,313515824.0,0.13,-0.1,-0.109,12.23
2016-10-26,113.627,113.494,113.662,113.426,28149,319598912.0,0.21,-0.14,-0.154,12.48
2016-10-27,113.509,113.333,113.632,113.13,34442,390602608.0,0.44,-0.14,-0.161,15.27
2016-10-28,113.361,113.524,113.535,113.361,32602,369929904.0,0.15,0.17,0.191,14.45
2016-10-31,113.524,113.463,113.53,113.33,27722,314525600.0,0.18,-0.05,-0.061,12.29
2016-11-01,113.498,113.501,113.758,113.44,31252,354770048.0,0.28,0.03,0.038,13.86
2016-11-02,113.545,113.411,113.545,113.35,31589,358312144.0,0.17,-0.08,-0.09,14.0
2016-11-03,113.42,113.479,113.49,113.414,34480,391191024.0,0.07,0.06,0.068,15.29
2016-11-04,113.48,113.611,113.649,113.471,31878,362040848.0,0.16,0.12,0.132,14.13
2016-11-07,113.592,113.494,113.664,113.42,38716,439499920.0,0.21,-0.1,-0.117,17.16
2016-11-08,113.494,113.487,113.518,113.13,33097,375558976.0,0.34,-0.01,-0.007,14.67
2016-11-09,113.477,113.515,113.559,113.41,33330,378330880.0,0.13,0.02,0.028,14.78
2016-11-10,113.515,113.452,113.515,113.422,44786,508138048.0,0.08,-0.06,-0.063,19.86
2016-11-11,113.36,113.469,113.475,113.36,39822,451665680.0,0.1,0.01,0.017,17.65
2016-11-14,113.439,113.181,113.495,113.051,42929,486453296.0,0.39,-0.25,-0.288,19.03
2016-11-15,113.011,112.91,113.098,112.874,43634,493360000.0,0.2,-0.24,-0.271,19.34
2016-11-16,112.914,112.923,113.037,112.88,32348,365357680.0,0.14,0.01,0.013,14.34
2016-11-17,112.923,112.728,112.923,112.62,38899,438509120.0,0.27,-0.17,-0.195,17.25
2016-11-18,112.72,112.501,112.734,112.5,42827,482419552.0,0.21,-0.2,-0.227,18.99
2016-11-21,112.529,112.574,112.59,112.473,55153,620722720.0,0.1,0.06,0.073,24.45
2016-11-22,112.574,112.693,112.726,112.574,59202,666974672.0,0.14,0.11,0.119,26.25
2016-11-23,112.722,112.761,113.01,112.7,41440,467667600.0,0.28,0.06,0.068,18.37
2016-11-24,112.761,112.554,112.761,112.511,84122,947547712.0,0.22,-0.18,-0.207,37.29
2016-11-25,112.524,112.297,112.625,112.223,42067,472768336.0,0.36,-0.23,-0.257,18.65
2016-11-28,112.281,112.318,112.498,112.266,73153,822024176.0,0.21,0.02,0.021,32.43
2016-11-29,112.306,111.705,112.438,111.604,53953,605894256.0,0.74,-0.55,-0.613,23.92
2016-11-30,111.786,111.694,111.94,111.61,46023,514318992.0,0.3,-0.01,-0.011,20.4
2016-12-01,111.701,111.677,111.76,111.66,109804,1226475344.0,0.09,-0.02,-0.017,48.68
2016-12-02,111.681,111.704,111.897,111.677,91159,1019175568.0,0.2,0.02,0.027,40.41
2016-12-05,111.727,111.664,111.778,111.651,84224,941265712.0,0.11,-0.04,-0.04,37.34
2016-12-06,111.618,111.541,111.7,111.518,70502,786619376.0,0.16,-0.11,-0.123,31.26
2016-12-07,111.52,111.498,111.55,111.41,42920,478427136.0,0.13,-0.04,-0.043,19.03
2016-12-08,111.523,111.584,111.798,111.51,52558,586802256.0,0.26,0.08,0.086,23.3
2016-12-09,111.603,111.533,111.828,111.4,40081,447631408.0,0.38,-0.05,-0.051,17.77
2016-12-12,111.533,110.737,111.598,110.715,41419,461056928.0,0.79,-0.71,-0.796,18.36
2016-12-13,110.624,110.398,110.78,110.211,34115,376925808.0,0.51,-0.31,-0.339,15.12
2016-12-14,110.451,110.03,110.451,110.012,27945,308207808.0,0.4,-0.33,-0.368,12.39
2016-12-15,109.968,108.185,109.968,107.045,29631,324131632.0,2.66,-1.68,-1.845,13.14
2016-12-16,108.2,108.644,109.0,108.2,37799,410774048.0,0.74,0.42,0.459,16.76
2016-12-19,108.618,109.283,109.809,108.389,46046,503967824.0,1.31,0.59,0.639,20.41
2016-12-20,108.9,109.182,109.45,108.671,46409,506510560.0,0.71,-0.09,-0.101,20.57
2016-12-21,110.0,109.884,110.056,109.326,39249,430446720.0,0.67,0.64,0.702,17.4
2016-12-22,109.887,110.149,110.35,109.683,37616,413845264.0,0.61,0.24,0.265,16.68
2016-12-23,110.16,109.877,110.16,109.85,41716,459060288.0,0.28,-0.25,-0.272,18.49
2016-12-26,109.895,109.879,110.09,109.77,46182,507483552.0,0.29,0.0,0.002,20.47
2016-12-27,109.812,109.996,110.067,109.81,57194,628874784.0,0.23,0.11,0.117,25.36
2016-12-28,110.439,110.24,110.439,110.001,54977,605698592.0,0.4,0.22,0.244,24.37
2016-12-29,110.316,110.681,110.696,110.316,54013,597239280.0,0.34,0.4,0.441,23.95
2016-12-30,110.715,110.719,111.0,110.682,27574,305747632.0,0.29,0.03,0.038,12.22
2017-01-03,110.8,110.716,110.8,110.675,6823,75553277.0,0.11,0.0,-0.003,3.03
2017-01-04,110.72,110.589,110.78,110.551,6769,74922373.0,0.21,-0.11,-0.127,3.0
2017-01-05,110.59,110.615,110.798,110.45,8987,99393999.0,0.31,0.02,0.026,3.98
2017-01-06,110.61,110.613,110.8,110.4,13258,146761177.0,0.36,0.0,-0.002,5.88
2017-01-09,110.614,110.662,110.7,110.562,8632,95515255.0,0.12,0.04,0.049,3.83
2017-01-10,110.765,110.705,110.765,110.66,17547,194268500.0,0.09,0.04,0.043,7.78
2017-01-11,110.707,110.66,110.794,110.611,10748,118959678.0,0.17,-0.04,-0.045,4.76
2017-01-12,110.708,110.726,110.851,110.66,9132,101119383.0,0.17,0.06,0.066,4.05
2017-01-13,110.749,110.754,110.776,110.703,9300,102975910.0,0.07,0.03,0.028,4.12
2017-01-16,110.756,110.384,110.891,110.37,5041,55815233.0,0.47,-0.33,-0.37,2.23
2017-01-17,110.384,110.429,110.974,110.345,13866,153294495.0,0.57,0.04,0.045,6.15
2017-01-18,110.466,110.54,110.593,110.45,15953,176343339.0,0.13,0.1,0.111,7.07
2017-01-19,110.541,110.725,110.8,110.541,14928,165199271.0,0.23,0.17,0.185,6.62
2017-01-20,110.685,110.881,110.898,110.6,8282,91797812.0,0.27,0.14,0.156,3.67
2017-01-23,110.901,111.149,111.16,110.901,6647,73824250.0,0.23,0.24,0.268,2.95
2017-01-24,111.151,110.882,111.96,110.81,8034,89396464.0,1.03,-0.24,-0.267,3.56
2017-01-25,110.826,110.703,110.827,110.601,8165,90390090.0,0.2,-0.16,-0.179,3.62
2017-01-26,110.708,110.876,110.898,110.67,5639,62473480.0,0.21,0.16,0.173,2.5
2017-02-03,110.763,110.827,110.873,110.763,17229,190957910.0,0.1,-0.04,-0.049,7.64
2017-02-06,110.828,110.715,110.895,110.7,14583,161605049.0,0.18,-0.1,-0.112,6.47
2017-02-07,110.736,110.695,110.785,110.68,32066,354968688.0,0.09,-0.02,-0.02,14.22
2017-02-08,110.698,110.674,110.699,110.67,42250,467619904.0,0.03,-0.02,-0.021,18.73
2017-02-09,110.674,110.599,110.702,110.575,5533,61224170.0,0.11,-0.07,-0.075,2.45
2017-02-10,110.599,110.299,110.615,110.291,4052,44783605.0,0.29,-0.27,-0.3,1.8
2017-02-13,110.489,110.372,110.489,110.232,4283,47274405.0,0.23,0.07,0.073,1.9
2017-02-14,110.42,110.386,110.437,110.37,37620,415253904.0,0.06,0.01,0.014,16.68
2017-02-15,110.386,110.6,110.618,110.31,12198,134750621.0,0.28,0.19,0.214,5.41
2017-02-16,110.591,110.829,110.846,110.521,7207,79816431.0,0.29,0.21,0.229,3.19
2017-02-17,110.82,110.781,110.958,110.758,9410,104357722.0,0.18,-0.04,-0.048,4.17
2017-02-20,110.825,110.716,110.856,110.7,10027,111080342.0,0.14,-0.06,-0.065,4.45
2017-02-21,110.767,110.768,110.895,110.716,25359,280954768.0,0.16,0.05,0.052,11.24
2017-02-22,110.822,110.9,110.97,110.749,28080,311213920.0,0.2,0.12,0.132,12.45
2017-02-23,110.879,111.071,111.399,110.826,7984,88615265.0,0.52,0.15,0.171,3.54
2017-02-24,111.177,110.924,111.278,110.175,26911,298755472.0,0.99,-0.13,-0.147,11.93
2017-02-27,110.95,111.012,111.048,110.948,37469,415870288.0,0.09,0.08,0.088,16.61
2017-02-28,110.921,111.131,111.244,110.9,23386,260019483.0,0.31,0.11,0.119,10.37
2017-03-01,111.131,111.159,111.275,111.12,26937,299504352.0,0.14,0.03,0.028,11.94
2017-03-02,111.127,110.964,111.218,110.956,32838,364960592.0,0.24,-0.18,-0.195,14.56
2017-03-03,111.05,111.02,111.16,110.969,32066,356124816.0,0.17,0.05,0.056,14.22
2017-03-06,111.05,110.921,111.05,110.913,76992,854327904.0,0.12,-0.09,-0.099,34.13
2017-03-07,110.946,110.943,111.037,110.903,21147,234656578.0,0.12,0.02,0.022,9.38
2017-03-08,110.959,110.951,110.976,110.936,32969,365801696.0,0.04,0.01,0.008,14.62
2017-03-09,110.95,110.88,110.961,110.88,15776,175004797.0,0.07,-0.06,-0.071,6.99
2017-03-10,110.821,110.6,110.928,110.001,6654,73709743.0,0.84,-0.25,-0.28,2.95
2017-03-13,110.531,110.457,110.815,110.401,7628,84392957.0,0.37,-0.13,-0.143,3.38
2017-03-14,110.537,110.659,110.738,110.46,13185,145877747.0,0.25,0.18,0.202,5.85
2017-03-15,110.659,110.554,110.736,110.523,18782,207823720.0,0.19,-0.09,-0.105,8.33
2017-03-16,110.561,110.882,111.174,110.561,15592,172878760.0,0.55,0.3,0.328,6.91
2017-03-17,110.94,110.903,111.055,110.75,26406,293007952.0,0.28,0.02,0.021,11.71
2017-03-20,110.85,110.939,111.02,110.85,20499,227429808.0,0.15,0.03,0.036,9.09
2017-03-21,110.929,110.78,110.929,110.668,40455,448360016.0,0.24,-0.14,-0.159,17.94
2017-03-22,110.781,110.772,110.866,110.719,35134,389358288.0,0.13,-0.01,-0.008,15.58
2017-03-23,110.761,110.82,110.879,110.739,34647,383814864.0,0.13,0.04,0.048,15.36
2017-03-24,110.82,111.033,111.081,110.794,28226,313242752.0,0.26,0.19,0.213,12.51
2017-03-27,110.983,111.089,111.188,110.983,28450,316177712.0,0.18,0.05,0.056,12.61
2017-03-28,111.2,110.919,111.201,110.099,43832,486753024.0,0.99,-0.15,-0.17,19.43
2017-03-29,110.906,110.931,111.05,110.214,46784,519020272.0,0.75,0.01,0.012,20.74
