净值日期,单位净值,日增长率
2016-04-13,1.0,0.0
2016-04-15,1.0,0.0
2016-04-18,1.0032,0.32
2016-04-19,1.0046,0.1396
2016-04-20,1.0049,0.0299
2016-04-21,1.0071,0.2189
2016-04-22,1.0051,-0.1986
2016-04-25,1.0031,-0.199
2016-04-26,1.0022,-0.0897
2016-04-27,1.0063,0.4091
2016-04-28,1.0078,0.1491
2016-04-29,1.0168,0.893
2016-05-03,1.0257,0.8753
2016-05-04,1.0204,-0.5167
2016-05-05,1.0187,-0.1666
2016-05-06,1.0201,0.1374
2016-05-09,1.0197,-0.0392
2016-05-10,1.0148,-0.4805
2016-05-11,1.0172,0.2365
2016-05-12,1.0157,-0.1475
2016-05-13,1.0183,0.256
2016-05-16,1.0228,0.4419
2016-05-17,1.0192,-0.352
2016-05-18,1.0192,0.0
2016-05-19,1.0099,-0.9125
2016-05-20,1.01,0.0099
2016-05-23,1.0086,-0.1386
2016-05-24,1.0035,-0.5057
2016-05-25,0.9912,-1.2257
2016-05-26,0.9949,0.3733
2016-05-27,0.9895,-0.5428
2016-05-30,0.9799,-0.9702
2016-05-31,0.9855,0.5715
2016-06-01,0.9904,0.4972
2016-06-02,0.9893,-0.1111
2016-06-03,0.9872,-0.2123
2016-06-06,1.0051,1.8132
2016-06-07,1.0066,0.1492
2016-06-08,1.0143,0.765
2016-06-13,1.0377,2.307
2016-06-14,1.0368,-0.0867
2016-06-15,1.0414,0.4437
2016-06-16,1.0591,1.6996
2016-06-17,1.041,-1.709
2016-06-20,1.0384,-0.2498
2016-06-21,1.0372,-0.1156
2016-06-22,1.0261,-1.0702
2016-06-23,1.0273,0.1169
2016-06-24,1.0734,4.4875
2016-06-27,1.0781,0.4379
2016-06-28,1.0744,-0.3432
2016-06-29,1.0786,0.3909
2016-06-30,1.0748,-0.3523
2016-07-01,1.086,1.0421
2016-07-04,1.0992,1.2155
2016-07-05,1.0954,-0.3457
2016-07-06,1.1131,1.6158
2016-07-07,1.1146,0.1348
2016-07-08,1.1058,-0.7895
2016-07-11,1.1104,0.416
2016-07-12,1.1083,-0.1891
2016-07-13,1.098,-0.9294
2016-07-14,1.0917,-0.5738
2016-07-15,1.0904,-0.1191
2016-07-18,1.0877,-0.2476
2016-07-19,1.0903,0.239
2016-07-20,1.0861,-0.3852
2016-07-21,1.0772,-0.8194
2016-07-22,1.0831,0.5477
2016-07-25,1.0769,-0.5724
2016-07-26,1.0793,0.2229
2016-07-27,1.0781,-0.1112
2016-07-28,1.0927,1.3542
2016-07-29,1.0859,-0.6223
2016-08-01,1.0942,0.7643
2016-08-02,1.101,0.6215
2016-08-03,1.1073,0.5722
2016-08-04,1.0973,-0.9031
2016-08-05,1.1082,0.9933
2016-08-08,1.0879,-1.8318
2016-08-09,1.0971,0.8457
2016-08-10,1.0992,0.1914
2016-08-11,1.0932,-0.5459
2016-08-12,1.0896,-0.3293
2016-08-15,1.0915,0.1744
2016-08-16,1.0938,0.2107
2016-08-17,1.0895,-0.3931
2016-08-18,1.097,0.6884
2016-08-19,1.0946,-0.2188
2016-08-22,1.0881,-0.5938
2016-08-23,1.0897,0.147
2016-08-24,1.0893,-0.0367
2016-08-25,1.0839,-0.4957
2016-08-26,1.0841,0.0185
2016-08-29,1.0797,-0.4059
2016-08-30,1.0806,0.0834
2016-08-31,1.078,-0.2406
2016-09-01,1.0722,-0.538
2016-09-02,1.0757,0.3264
2016-09-05,1.0864,0.9947
2016-09-06,1.0899,0.3222
2016-09-07,1.1015,1.0643
2016-09-08,1.101,-0.0454
2016-09-09,1.0955,-0.4995
2016-09-12,1.091,-0.4108
2016-09-13,1.0902,-0.0733
2016-09-14,1.0859,-0.3944
2016-09-19,1.0817,-0.3868
2016-09-20,1.0806,-0.1017
2016-09-21,1.0839,0.3054
2016-09-22,1.0926,0.8027
2016-09-23,1.0924,-0.0183
2016-09-26,1.0936,0.1098
2016-09-27,1.0949,0.1189
2016-09-28,1.0871,-0.7124
2016-09-29,1.0858,-0.1196
2016-09-30,1.0872,0.1289
2016-10-10,1.0458,-3.8079
2016-10-11,1.0459,0.0096
2016-10-12,1.0434,-0.239
2016-10-13,1.0448,0.1342
2016-10-14,1.0433,-0.1436
2016-10-17,1.0442,0.0863
2016-10-18,1.0511,0.6608
2016-10-19,1.0498,-0.1237
2016-10-20,1.0548,0.4763
2016-10-21,1.0531,-0.1612
2016-10-24,1.0579,0.4558
2016-10-25,1.0594,0.1418
2016-10-26,1.0647,0.5003
2016-10-27,1.0608,-0.3663
2016-10-28,1.0603,-0.0471
2016-10-31,1.0653,0.4716
2016-11-01,1.0695,0.3943
2016-11-02,1.0784,0.8322
2016-11-03,1.0825,0.3802
2016-11-04,1.0797,-0.2587
2016-11-07,1.0741,-0.5187
2016-11-08,1.0716,-0.2328
2016-11-09,1.0994,2.5943
2016-11-10,1.0788,-1.8737
2016-11-11,1.0639,-1.3812
2016-11-14,1.041,-2.1525
2016-11-15,1.0466,0.5379
2016-11-16,1.0448,-0.172
2016-11-17,1.0455,0.067
2016-11-18,1.0356,-0.9469
2016-11-21,1.0426,0.6759
2016-11-22,1.0412,-0.1343
2016-11-23,1.0431,0.1825
2016-11-24,1.034,-0.8724
2016-11-25,1.0302,-0.3675
2016-11-28,1.0346,0.4271
2016-11-29,1.0278,-0.6573
2016-11-30,1.0249,-0.2822
2016-12-01,1.0164,-0.8293
2016-12-02,1.0157,-0.0689
2016-12-05,1.0145,-0.1181
2016-12-06,1.0134,-0.1084
2016-12-07,1.0161,0.2664
2016-12-08,1.0271,1.0826
2016-12-09,1.0199,-0.701
2016-12-12,1.0146,-0.5197
2016-12-13,1.0158,0.1183
2016-12-14,1.0179,0.2067
2016-12-15,1.0073,-1.0414
2016-12-16,1.0041,-0.3177
2016-12-19,1.0065,0.239
2016-12-20,1.0041,-0.2385
2016-12-21,1.0002,-0.3884
2016-12-22,0.9971,-0.3099
2016-12-23,0.9974,0.0301
2016-12-26,1.0021,0.4712
2016-12-27,1.0031,0.0998
2016-12-28,1.004,0.0897
2016-12-29,1.0079,0.3884
2016-12-30,1.0112,0.3274
2016-12-31,1.0112,0.0
2017-01-03,1.0103,-0.089
2017-01-04,1.0147,0.4355
2017-01-05,1.0142,-0.0493
2017-01-06,1.0162,0.1972
2017-01-09,1.0184,0.2165
2017-01-10,1.0264,0.7855
2017-01-11,1.03,0.3507
2017-01-12,1.0308,0.0777
2017-01-13,1.0289,-0.1843
2017-01-16,1.0351,0.6026
2017-01-17,1.0412,0.5893
2017-01-18,1.037,-0.4034
2017-01-19,1.0262,-1.0415
2017-01-20,1.0299,0.3606
2017-01-23,1.0344,0.4369
2017-01-24,1.0328,-0.1547
2017-01-25,1.0264,-0.6197
2017-01-26,1.0198,-0.643
2017-02-03,1.0309,1.0884
2017-02-06,1.04,0.8827
2017-02-07,1.0485,0.8173
2017-02-08,1.0492,0.0668
2017-02-09,1.0564,0.6862
2017-02-10,1.0438,-1.1927
2017-02-13,1.0492,0.5173
2017-02-14,1.0471,-0.2002
2017-02-15,1.0447,-0.2292
2017-02-16,1.0502,0.5265
2017-02-17,1.0532,0.2857
2017-02-20,1.0523,-0.0855
2017-02-21,1.0525,0.019
2017-02-22,1.0527,0.019
2017-02-23,1.0549,0.209
2017-02-24,1.0672,1.166
2017-02-27,1.0708,0.3373
2017-02-28,1.0752,0.4109
2017-03-01,1.0613,-1.2928
2017-03-02,1.0626,0.1225
2017-03-03,1.0549,-0.7246
2017-03-06,1.056,0.1043
2017-03-07,1.0518,-0.3977
2017-03-08,1.0466,-0.4944
2017-03-09,1.0409,-0.5446
2017-03-10,1.0344,-0.6245
2017-03-13,1.0434,0.8701
2017-03-14,1.0376,-0.5559
2017-03-15,1.0384,0.0771
2017-03-16,1.0542,1.5216
2017-03-17,1.0533,-0.0854
2017-03-20,1.0585,0.4937
2017-03-21,1.0537,-0.4535
2017-03-22,1.0626,0.8446
2017-03-23,1.0626,0.0
2017-03-24,1.0614,-0.1129
2017-03-27,1.071,0.9045
2017-03-28,1.0699,-0.1027
2017-03-29,1.0681,-0.1682
2017-03-30,1.0676,-0.0468
2017-03-31,1.0611,-0.6088
2017-04-05,1.0714,0.9707
2017-04-06,1.0698,-0.1493
2017-04-07,1.0797,0.9254
2017-04-10,1.0741,-0.5187
2017-04-11,1.0757,0.149
2017-04-12,1.0851,0.8738
2017-04-13,1.0933,0.7557
2017-04-14,1.093,-0.0274
2017-04-17,1.0941,0.1006
2017-04-18,1.0913,-0.2559
2017-04-19,1.0897,-0.1466
2017-04-20,1.0889,-0.0734
2017-04-21,1.0884,-0.0459
2017-04-24,1.0819,-0.5972
2017-04-25,1.081,-0.0832
2017-04-26,1.0765,-0.4163
2017-04-27,1.0784,0.1765
2017-04-28,1.0815,0.2875
2017-05-02,1.0725,-0.8322
2017-05-03,1.0704,-0.1958
2017-05-04,1.0554,-1.4013
2017-05-05,1.0542,-0.1137
2017-05-08,1.0528,-0.1328
2017-05-09,1.0518,-0.095
2017-05-10,1.047,-0.4564
2017-05-11,1.0483,0.1242
2017-05-12,1.0528,0.4293
2017-05-15,1.0556,0.266
2017-05-16,1.0571,0.1421
2017-05-17,1.0603,0.3027
2017-05-18,1.0683,0.7545
2017-05-19,1.0662,-0.1966
2017-05-22,1.0688,0.2439
2017-05-23,1.0739,0.4772
2017-05-24,1.0634,-0.9777
2017-05-25,1.0678,0.4138
2017-05-26,1.0699,0.1967
2017-05-31,1.065,-0.458
2017-06-01,1.065,0.0
2017-06-02,1.062,-0.2817
2017-06-05,1.0753,1.2524
2017-06-06,1.0801,0.4464
2017-06-07,1.082,0.1759
2017-06-08,1.0783,-0.342
2017-06-09,1.0676,-0.9923
2017-06-12,1.0644,-0.2997
2017-06-13,1.0626,-0.1691
2017-06-14,1.0659,0.3106
2017-06-15,1.0594,-0.6098
2017-06-16,1.0573,-0.1982
2017-06-19,1.055,-0.2175
2017-06-20,1.0541,-0.0853
2017-06-21,1.0533,-0.0759
2017-06-22,1.0593,0.5696
2017-06-23,1.0604,0.1038
2017-06-26,1.0608,0.0377
2017-06-27,1.0559,-0.4619
2017-06-28,1.0537,-0.2084
2017-06-29,1.0504,-0.3132
2017-06-30,1.0434,-0.6664
2017-07-03,1.0388,-0.4409
2017-07-04,1.0335,-0.5102
2017-07-05,1.0322,-0.1258
2017-07-06,1.0325,0.0291
2017-07-07,1.0314,-0.1065
2017-07-10,1.0169,-1.4059
2017-07-11,1.0232,0.6195
2017-07-12,1.028,0.4691
2017-07-13,1.0288,0.0778
2017-07-14,1.0241,-0.4568
2017-07-17,1.0331,0.8788
2017-07-18,1.0351,0.1936
2017-07-19,1.0369,0.1739
2017-07-20,1.0367,-0.0193
2017-07-21,1.0434,0.6463
2017-07-24,1.0456,0.2108
2017-07-25,1.0457,0.0096
2017-07-26,1.0401,-0.5355
2017-07-27,1.0483,0.7884
2017-07-28,1.0472,-0.1049
2017-07-31,1.0501,0.2769
2017-08-01,1.0508,0.0667
2017-08-02,1.049,-0.1713
2017-08-03,1.0439,-0.4862
2017-08-04,1.0507,0.6514
2017-08-07,1.0439,-0.6472
2017-08-08,1.0426,-0.1245
2017-08-09,1.0466,0.3837
2017-08-10,1.0507,0.3917
2017-08-11,1.056,0.5044
2017-08-14,1.0555,-0.0473
2017-08-15,1.0487,-0.6442
2017-08-16,1.0479,-0.0763
2017-08-17,1.0569,0.8589
2017-08-18,1.0623,0.5109
2017-08-21,1.0587,-0.3389
2017-08-22,1.0556,-0.2928
2017-08-23,1.0568,0.1137
2017-08-24,1.0571,0.0284
2017-08-25,1.0563,-0.0757
2017-08-28,1.0612,0.4639
2017-08-29,1.0719,1.0083
2017-08-30,1.0604,-1.0729
2017-08-31,1.0601,-0.0283
2017-09-01,1.066,0.5566
2017-09-04,1.075,0.8443
2017-09-05,1.0719,-0.2884
2017-09-06,1.0763,0.4105
2017-09-07,1.0724,-0.3624
2017-09-08,1.0737,0.1212
2017-09-11,1.0727,-0.0931
2017-09-12,1.0666,-0.5687
2017-09-13,1.0696,0.2813
2017-09-14,1.0664,-0.2992
2017-09-15,1.0678,0.1313
2017-09-18,1.0631,-0.4402
2017-09-19,1.0621,-0.0941
2017-09-20,1.0629,0.0753
2017-09-21,1.054,-0.8373
2017-09-22,1.057,0.2846
2017-09-25,1.0541,-0.2744
2017-09-26,1.0668,1.2048
2017-09-27,1.058,-0.8249
2017-09-28,1.0544,-0.3403
2017-09-29,1.0572,0.2656
2017-10-09,1.0532,-0.3784
2017-10-10,1.0529,-0.0285
2017-10-11,1.0489,-0.3799
2017-10-12,1.0531,0.4004
2017-10-13,1.054,0.0855
2017-10-16,1.0573,0.3131
2017-10-17,1.0541,-0.3027
2017-10-18,1.0508,-0.3131
2017-10-19,1.048,-0.2665
2017-10-20,1.0477,-0.0286
2017-10-23,1.0451,-0.2482
2017-10-24,1.0484,0.3158
2017-10-25,1.0443,-0.3911
2017-10-26,1.0465,0.2107
2017-10-27,1.0409,-0.5351
2017-10-30,1.0409,0.0
2017-10-31,1.0445,0.3459
2017-11-01,1.0427,-0.1723
2017-11-02,1.0423,-0.0384
2017-11-03,1.0433,0.0959
2017-11-06,1.0412,-0.2013
2017-11-07,1.046,0.461
2017-11-08,1.0468,0.0765
2017-11-09,1.0497,0.277
2017-11-10,1.0517,0.1905
2017-11-13,1.0483,-0.3233
2017-11-14,1.0465,-0.1717
2017-11-15,1.0485,0.1911
2017-11-16,1.0448,-0.3529
2017-11-17,1.0478,0.2871
2017-11-20,1.0531,0.5058
2017-11-21,1.048,-0.4843
2017-11-22,1.0474,-0.0573
2017-11-23,1.0491,0.1623
2017-11-24,1.0491,0.0
2017-11-27,1.0494,0.0286
2017-11-28,1.0508,0.1334
2017-11-29,1.0526,0.1713
2017-11-30,1.0461,-0.6175
2017-12-01,1.0403,-0.5544
2017-12-04,1.0396,-0.0673
2017-12-05,1.0404,0.077
2017-12-06,1.035,-0.519
2017-12-07,1.0272,-0.7536
2017-12-08,1.0215,-0.5549
2017-12-11,1.0231,0.1566
2017-12-12,1.0203,-0.2737
2017-12-13,1.0213,0.098
2017-12-14,1.0294,0.7931
2017-12-15,1.0281,-0.1263
2017-12-18,1.0293,0.1167
2017-12-19,1.0344,0.4955
2017-12-20,1.0322,-0.2127
2017-12-21,1.0302,-0.1938
2017-12-22,1.0315,0.1262
2017-12-25,1.0353,0.3684
2017-12-26,1.0367,0.1352
2017-12-27,1.0398,0.299
2017-12-28,1.0426,0.2693
2017-12-29,1.0409,-0.1631
2017-12-31,1.0409,0.0
2018-01-02,1.0492,0.7974
2018-01-03,1.0521,0.2764
2018-01-04,1.0489,-0.3042
2018-01-05,1.053,0.3909
2018-01-08,1.0542,0.114
2018-01-09,1.0564,0.2087
2018-01-10,1.0544,-0.1893
2018-01-11,1.0588,0.4173
2018-01-12,1.0609,0.1983
2018-01-15,1.065,0.3865
2018-01-16,1.0625,-0.2347
2018-01-17,1.0583,-0.3953
2018-01-18,1.0525,-0.548
2018-01-19,1.0502,-0.2185
2018-01-22,1.0515,0.1238
2018-01-23,1.0558,0.4089
2018-01-24,1.0585,0.2557
2018-01-25,1.0625,0.3779
2018-01-26,1.0572,-0.4988
2018-01-29,1.0515,-0.5392
2018-01-30,1.044,-0.7133
2018-01-31,1.0441,0.0096
2018-02-01,1.0416,-0.2394
2018-02-02,1.0428,0.1152
2018-02-05,1.0343,-0.8151
2018-02-06,1.0407,0.6188
2018-02-07,1.0281,-1.2107
2018-02-08,1.0258,-0.2237
2018-02-09,1.027,0.117
2018-02-12,1.0288,0.1753
2018-02-13,1.0328,0.3888
2018-02-14,1.0404,0.7359
2018-02-22,1.0335,-0.6632
2018-02-23,1.0356,0.2032
2018-02-26,1.0416,0.5794
2018-02-27,1.0371,-0.432
2018-02-28,1.0294,-0.7425
2018-03-01,1.0274,-0.1943
2018-03-02,1.0314,0.3893
2018-03-05,1.0359,0.4363
2018-03-06,1.0326,-0.3186
2018-03-07,1.0369,0.4164
2018-03-08,1.0364,-0.0482
2018-03-09,1.0305,-0.5693
2018-03-12,1.0309,0.0388
2018-03-13,1.0305,-0.0388
2018-03-14,1.0322,0.165
2018-03-15,1.0316,-0.0581
2018-03-16,1.0286,-0.2908
2018-03-19,1.0226,-0.5833
2018-03-20,1.0259,0.3227
2018-03-21,1.0267,0.078
2018-03-22,1.0355,0.8571
2018-03-23,1.0461,1.0237
2018-03-26,1.0436,-0.239
2018-03-27,1.0432,-0.0383
2018-03-28,1.0372,-0.5752
2018-03-29,1.0273,-0.9545
2018-03-30,1.0293,0.1947
2018-04-02,1.0304,0.1069
2018-04-03,1.0365,0.592
2018-04-04,1.0353,-0.1158
2018-04-09,1.033,-0.2222
2018-04-10,1.0346,0.1549
2018-04-11,1.0381,0.3383
2018-04-12,1.0426,0.4335
2018-04-13,1.0352,-0.7098
2018-04-16,1.038,0.2705
2018-04-17,1.0402,0.2119
2018-04-18,1.0385,-0.1634
2018-04-19,1.0424,0.3755
2018-04-20,1.0379,-0.4317
2018-04-23,1.0324,-0.5299
2018-04-24,1.0309,-0.1453
2018-04-25,1.0287,-0.2134
2018-04-26,1.0313,0.2527
2018-04-27,1.0277,-0.3491
2018-05-02,1.0257,-0.1946
2018-05-03,1.0242,-0.1462
2018-05-04,1.0245,0.0293
2018-05-07,1.0264,0.1855
2018-05-08,1.0276,0.1169
2018-05-09,1.0249,-0.2627
2018-05-10,1.0266,0.1659
2018-05-11,1.0291,0.2435
2018-05-14,1.0281,-0.0972
2018-05-15,1.0241,-0.3891
2018-05-16,1.015,-0.8886
2018-05-17,1.009,-0.5911
2018-05-18,1.01,0.0991
2018-05-21,1.0083,-0.1683
2018-05-22,1.0107,0.238
2018-05-23,1.0125,0.1781
2018-05-24,1.0168,0.4247
2018-05-25,1.0213,0.4426
2018-05-28,1.0174,-0.3819
2018-05-29,1.0196,0.2162
2018-05-30,1.0214,0.1765
2018-05-31,1.0238,0.235
2018-06-01,1.0222,-0.1563
2018-06-04,1.0178,-0.4304
2018-06-05,1.0161,-0.167
2018-06-06,1.0175,0.1378
2018-06-07,1.0182,0.0688
2018-06-08,1.0184,0.0196
2018-06-11,1.0189,0.0491
2018-06-12,1.0183,-0.0589
2018-06-13,1.0173,-0.0982
2018-06-14,1.0211,0.3735
2018-06-15,1.0205,-0.0588
2018-06-19,1.0168,-0.3626
2018-06-20,1.0113,-0.5409
2018-06-21,1.0091,-0.2175
2018-06-22,1.0124,0.327
2018-06-25,1.0142,0.1778
2018-06-26,1.0144,0.0197
2018-06-27,1.0156,0.1183
2018-06-28,1.0136,-0.1969
2018-06-29,1.0149,0.1283
2018-06-30,1.0148,0.0
2018-07-02,1.0151,0.0197
2018-07-03,1.0167,0.1576
2018-07-04,1.0188,0.2066
2018-07-05,1.0184,-0.0393
2018-07-06,1.0217,0.324
2018-07-09,1.0213,-0.0392
2018-07-10,1.0181,-0.3133
2018-07-11,1.0208,0.2652
2018-07-12,1.0172,-0.3527
2018-07-13,1.0163,-0.0885
2018-07-16,1.0175,0.1181
2018-07-17,1.0163,-0.1179
2018-07-18,1.0075,-0.8659
2018-07-19,1.0103,0.2779
2018-07-20,1.0146,0.4256
2018-07-23,1.0182,0.3548
2018-07-24,1.0183,0.0098
2018-07-25,1.0167,-0.1571
2018-07-26,1.0187,0.1967
2018-07-27,1.0177,-0.0982
2018-07-30,1.0178,0.0098
2018-07-31,1.0191,0.1277
2018-08-01,1.0175,-0.157
2018-08-02,1.0163,-0.1179
2018-08-03,1.0158,-0.0492
2018-08-06,1.0149,-0.0886
2018-08-07,1.0149,0.0
2018-08-08,1.0133,-0.1577
2018-08-09,1.0131,-0.0197
2018-08-10,1.0135,0.0395
2018-08-13,1.0153,0.1776
2018-08-14,1.007,-0.8175
2018-08-15,1.0049,-0.2085
2018-08-16,0.9952,-0.9653
2018-08-17,0.9921,-0.3115
2018-08-20,0.9978,0.5745
2018-08-21,1.0031,0.5312
2018-08-22,1.0016,-0.1495
2018-08-23,1.0023,0.0699
2018-08-24,1.0032,0.0898
2018-08-27,1.0058,0.2592
2018-08-28,1.0097,0.3878
2018-08-29,1.0073,-0.2377
2018-08-30,1.0084,0.1092
2018-08-31,1.01,0.1587
2018-09-03,1.0047,-0.5248
2018-09-04,1.0015,-0.3185
2018-09-05,1.0004,-0.1098
2018-09-06,1.0038,0.3399
2018-09-07,1.0054,0.1594
2018-09-10,1.0051,-0.0298
2018-09-11,1.0058,0.0696
2018-09-12,1.0051,-0.0696
2018-09-13,1.0087,0.3582
2018-09-14,1.0108,0.2082
2018-09-17,1.007,-0.3759
2018-09-18,1.0075,0.0497
2018-09-19,1.0106,0.3077
2018-09-20,1.0102,-0.0396
2018-09-21,1.0142,0.396
2018-09-25,1.0097,-0.4437
2018-09-26,1.0118,0.208
2018-09-27,1.0088,-0.2965
2018-09-28,1.0003,-0.8426
2018-10-08,1.0111,1.0797
2018-10-09,1.01,-0.1088
2018-10-10,1.0092,-0.0792
2018-10-11,1.0154,0.6143
2018-10-12,1.0272,1.1621
2018-10-15,1.0386,1.1098
2018-10-16,1.0383,-0.0289
2018-10-17,1.0365,-0.1734
2018-10-18,1.0362,-0.0289
2018-10-19,1.0384,0.2123
2018-10-22,1.0401,0.1637
2018-10-23,1.0457,0.5384
2018-10-24,1.046,0.0287
2018-10-25,1.0469,0.086
2018-10-26,1.0499,0.2866
2018-10-29,1.049,-0.0857
2018-10-30,1.0441,-0.4671
2018-10-31,1.0366,-0.7183
2018-11-01,1.0398,0.3087
2018-11-02,1.0386,-0.1154
2018-11-05,1.0422,0.3466
2018-11-06,1.0401,-0.2015
2018-11-07,1.0413,0.1154
2018-11-08,1.0364,-0.4706
2018-11-09,1.0348,-0.1544
2018-11-12,1.0265,-0.8021
2018-11-13,1.0238,-0.263
2018-11-14,1.022,-0.1758
2018-11-15,1.0289,0.6751
2018-11-16,1.0312,0.2235
2018-11-19,1.0351,0.3782
2018-11-20,1.0377,0.2512
2018-11-21,1.0376,-0.0096
2018-11-22,1.0387,0.106
2018-11-23,1.0384,-0.0289
2018-11-26,1.0396,0.1156
2018-11-27,1.0367,-0.279
2018-11-28,1.0319,-0.463
2018-11-29,1.038,0.5911
2018-11-30,1.0383,0.0289
2018-12-03,1.0366,-0.1637
2018-12-04,1.0359,-0.0675
2018-12-05,1.0366,0.0676
2018-12-06,1.0405,0.3762
2018-12-07,1.0425,0.1922
2018-12-10,1.0535,1.0552
2018-12-11,1.0511,-0.2278
2018-12-12,1.0486,-0.2378
2018-12-13,1.0512,0.2479
2018-12-14,1.0484,-0.2664
2018-12-17,1.0458,-0.248
2018-12-18,1.0523,0.6215
2018-12-19,1.0536,0.1235
2018-12-20,1.054,0.038
2018-12-21,1.0613,0.6926
2018-12-24,1.0645,0.3015
2018-12-25,1.0704,0.5543
2018-12-26,1.0733,0.2709
2018-12-27,1.0687,-0.4286
2018-12-28,1.0746,0.5521
2018-12-31,1.0745,0.0
2019-01-02,1.079,0.4095
2019-01-03,1.0846,0.519
2019-01-04,1.0858,0.1106
2019-01-07,1.0807,-0.4697
2019-01-08,1.0759,-0.4442
2019-01-09,1.0725,-0.316
2019-01-10,1.0724,-0.0093
2019-01-11,1.07,-0.2238
2019-01-14,1.0708,0.0748
2019-01-15,1.0667,-0.3829
2019-01-16,1.069,0.2156
2019-01-17,1.0695,0.0468
2019-01-18,1.0703,0.0748
2019-01-21,1.066,-0.4018
2019-01-22,1.0681,0.197
2019-01-23,1.0666,-0.1404
2019-01-24,1.0675,0.0844
2019-01-25,1.0665,-0.0937
2019-01-28,1.0741,0.7126
2019-01-29,1.0797,0.5214
2019-01-30,1.0828,0.2871
2019-01-31,1.0828,0.0
2019-02-01,1.0854,0.2401
2019-02-11,1.0853,-0.0092
2019-02-12,1.0866,0.1198
2019-02-13,1.084,-0.2393
2019-02-14,1.082,-0.1845
2019-02-15,1.0888,0.6285
2019-02-18,1.0948,0.5511
2019-02-19,1.0975,0.2466
2019-02-20,1.1037,0.5649
2019-02-21,1.0979,-0.5255
2019-02-22,1.0909,-0.6376
2019-02-25,1.0884,-0.2292
2019-02-26,1.0872,-0.1103
2019-02-27,1.0867,-0.046
2019-02-28,1.0798,-0.6349
2019-03-01,1.0741,-0.5279
2019-03-04,1.0601,-1.3034
2019-03-05,1.055,-0.4811
2019-03-06,1.0611,0.5782
2019-03-07,1.0569,-0.3958
2019-03-08,1.0657,0.8326
2019-03-11,1.0696,0.366
2019-03-12,1.0672,-0.2244
2019-03-13,1.0746,0.6934
2019-03-14,1.0724,-0.2047
2019-03-15,1.0725,0.0093
2019-03-18,1.0726,0.0093
2019-03-19,1.0761,0.3263
2019-03-20,1.074,-0.1951
2019-03-21,1.0807,0.6238
2019-03-22,1.0807,0.0
2019-03-25,1.0834,0.2498
2019-03-26,1.0852,0.1661
2019-03-27,1.0831,-0.1935
2019-03-28,1.0808,-0.2124
2019-03-29,1.0606,-1.869
2019-04-01,1.0638,0.3017
2019-04-02,1.0621,-0.1598
2019-04-03,1.064,0.1789
2019-04-04,1.0663,0.2162
2019-04-08,1.0698,0.3282
2019-04-09,1.0706,0.0748
2019-04-10,1.0753,0.439
2019-04-11,1.0757,0.0372
2019-04-12,1.0669,-0.8181
2019-04-15,1.0617,-0.4874
2019-04-16,1.0612,-0.0471
2019-04-17,1.055,-0.5842
2019-04-18,1.0511,-0.3697
2019-04-19,1.0545,0.3235
2019-04-22,1.0564,0.1802
2019-04-23,1.053,-0.3218
2019-04-24,1.0504,-0.2469
2019-04-25,1.0561,0.5427
2019-04-26,1.0596,0.3314
2019-04-29,1.0579,-0.1604
2019-04-30,1.059,0.104
2019-05-06,1.0636,0.4344
2019-05-07,1.0623,-0.1222
2019-05-08,1.0656,0.3106
2019-05-09,1.0687,0.2909
2019-05-10,1.0682,-0.0468
2019-05-13,1.0745,0.5898
2019-05-14,1.0883,1.2843
2019-05-15,1.0845,-0.3492
2019-05-16,1.0886,0.3781
2019-05-17,1.0857,-0.2664
2019-05-20,1.0825,-0.2947
2019-05-21,1.0804,-0.194
2019-05-22,1.0794,-0.0926
2019-05-23,1.0805,0.1019
2019-05-24,1.0876,0.6571
2019-05-27,1.0869,-0.0644
2019-05-28,1.0873,0.0368
2019-05-29,1.0879,0.0552
2019-05-30,1.0822,-0.5239
2019-05-31,1.0956,1.2382
2019-06-03,1.1095,1.2687
2019-06-04,1.1209,1.0275
2019-06-05,1.126,0.455
2019-06-06,1.1278,0.1599
2019-06-10,1.1257,-0.1862
2019-06-11,1.1195,-0.5508
2019-06-12,1.1286,0.8129
2019-06-13,1.1318,0.2835
2019-06-14,1.1485,1.4755
2019-06-17,1.1362,-1.071
2019-06-18,1.1433,0.6249
2019-06-19,1.1385,-0.4198
2019-06-20,1.1626,2.1168
2019-06-21,1.1721,0.8171
2019-06-24,1.18,0.674
2019-06-25,1.2039,2.0254
2019-06-26,1.1859,-1.4951
2019-06-27,1.1828,-0.2614
2019-06-28,1.1852,0.2029
2019-06-30,1.1852,0.0
2019-07-01,1.1596,-2.16
2019-07-02,1.167,0.6382
2019-07-03,1.198,2.6564
2019-07-04,1.1878,-0.8514
2019-07-05,1.19,0.1852
2019-07-08,1.1833,-0.563
2019-07-09,1.1746,-0.7352
2019-07-10,1.1733,-0.1107
2019-07-11,1.1927,1.6535
2019-07-12,1.1859,-0.5701
2019-07-15,1.1873,0.1181
2019-07-16,1.1887,0.1179
2019-07-17,1.1827,-0.5048
2019-07-18,1.1932,0.8878
2019-07-19,1.2077,1.2152
2019-07-22,1.2005,-0.5962
2019-07-23,1.193,-0.6247
2019-07-24,1.1969,0.3269
2019-07-25,1.1972,0.0251
2019-07-26,1.194,-0.2673
2019-07-29,1.1951,0.0921
2019-07-30,1.1999,0.4016
